Troncal de 24	-66.986692143 10.4846694,-66.9867733146 10.4847042193,-66.9869649789 10.4844170723,-66.9871989654 10.4842501394,-66.9873942526 10.4841428199,-66.9876253033 10.4840937764,-66.9878490657 10.484014601,-66.988102969 10.4839538143,-66.9883820452 10.4838772452,-66.9886233257 10.4837743155,-66.9888474579 10.4836223406,-66.9890584337 10.4833850314,-66.9892646555 10.4830800721,-66.9894751018 10.4828042447,-66.9896931825 10.4825068711,-66.9894855128 10.4822622143,-66.9894723587 10.4819903056,-66.9892016808 10.4816911571,-66.9891811173 10.4815719096,-66.9892861903 10.4813258411,-66.9892887855 10.4806969171,-66.9890953657 10.4804409485,-66.9890561458 10.4803912711,-66.9889999873 10.4802584191,-66.9887825349 10.4795181943,-66.9886406663 10.4792926469,-66.9885607997 10.4791650943,-66.9881625417 10.4790446928,-66.9878074947 10.478798923,-66.9875747546 10.4785101823,-66.9874608181 10.4781844124,-66.9871834741 10.4778371144	fffa0004	__export__.isp_zone_10_cc081805	cable
Alimentacion Manga T5 a Manga 14	-66.9871834741 10.4778371144,-66.9870360028 10.4775329981,-66.9868643414 10.4769844004,-66.9867248665 10.4765307516,-66.9863278996 10.476235352,-66.9861503129 10.4762622785	ff00ff04	__export__.isp_zone_10_cc081805	cable
SubTroncal Manga T5 a Manga 15	-66.9871834741 10.4778371144,-66.9875739402 10.4782592228,-66.9871555156 10.4785335206,-66.9870804138 10.4788130932,-66.9870696849 10.4790346411,-66.987493474 10.4793247631,-66.9875042028 10.4794513617,-66.9873110838 10.4796676342,-66.9871769733 10.4796307096,-66.9869731254 10.4796307096,-66.9868604726 10.4796465344,-66.9866834468 10.4796043349,-66.9864098615 10.4795463106,-66.9862382002 10.4795463106,-66.986120183 10.4796676342,-66.9859807081 10.4797784078,-66.9858948774 10.4798153324	ff00ff04	__export__.isp_zone_10_cc081805	cable
Troncal lomas de Paya	-66.986692143 10.4846694,-66.9866630808 10.4847956718,-66.9867552817 10.4847139116,-66.9869551063 10.4844531361,-66.9872749597 10.484211152,-66.9875331223 10.4840993909,-66.9880061969 10.4839635632,-66.9882053509 10.4841389524,-66.9881785288 10.484311704,-66.9881808758 10.4845718203,-66.9883039221 10.4848543545,-66.9886690378 10.4851461194,-66.9889382645 10.4849829289,-66.9894938171 10.4848939159,-66.989595741 10.4846420418,-66.9899813086 10.4843222537,-66.990127489 10.4839767503,-66.9904879108 10.4837308097,-66.9909787551 10.4838396039,-66.9911487401 10.4837317988,-66.9915115088 10.4834551978,-66.9919668138 10.4832053006,-66.9921418279 10.4830374935,-66.9925361127 10.4829870525,-66.9926705584 10.4828086955,-66.9928375259 10.4824503329,-66.9932871312 10.4822495574,-66.9936143607 10.4821638404,-66.9938829169 10.4821483454,-66.994009316 10.4824302224,-66.9941917062 10.4826702298,-66.9942963123 10.4828739722,-66.9941226393 10.4830259547,-66.9939439371 10.4832303562,-66.9937156141 10.4832837644,-66.9935429469 10.4837130071,-66.9935255126 10.4838630111,-66.9935412705 10.4840380706,-66.9934842736 10.4843248911,-66.9936884627 10.4846642502,-66.9936944917 10.4846769877	fffa0004	__export__.isp_zone_10_cc081805	cable
Troncal 1. Carapita Continuacion	-66.9759688496 10.4754963699,-66.9765324671 10.4756263457,-66.976736315 10.4756711833	ffff00fb	__export__.isp_zone_10_cc081805	cable
SubTroncal MiniManga 2 a Manga 4	-66.976736315 10.4756711833,-66.9770396889 10.4757993343,-66.9771684349 10.4757782343,-66.9773803294 10.4756964717,-66.9774929822 10.4756542717,-66.9776512325 10.4757782343,-66.9777692497 10.4759470343,-66.9778763545 10.476059897	fffa0004	__export__.isp_zone_10_cc081805	cable
Distribucion Manga T7 a Manga 16	-66.9936884627 10.4846642502,-66.9937094359 10.4846955639	ff00ff04	__export__.isp_zone_10_cc081805	cable
Distribucion Manga T7 a Manga 17	-66.9936884627 10.4846642502,-66.9936154008 10.4848969983,-66.9936583162 10.485094805,-66.9939126224 10.4856043224,-66.9941057414 10.4858522395,-66.9943873734 10.4861660919,-66.994510755 10.4862267524,-66.9946368188 10.4861581796,-66.9948460311 10.4858126783,-66.9948567599 10.4856702578,-66.9949104041 10.4853748669,-66.9949425906 10.485237721,-66.9951813072 10.4850161776,-66.9953586213 10.4847844862	ff00ff04	__export__.isp_zone_10_cc081805	cable
Troncal el Refugio	-66.97654778 10.4724541621,-66.9769688615 10.4725713695,-66.9772424468 10.4723761923,-66.9774570235 10.4722443157,-66.9778539905 10.4721282643,-66.9780041942 10.4721440895,-66.9781651267 10.4722917913,-66.9783850679 10.4725133438,-66.9784226188 10.4727190711,-66.9784977206 10.4728984229,-66.9786264667 10.4729458983,-66.9788195857 10.4728403973,-66.9790395269 10.4727770967,-66.9791878355 10.4727532606,-66.9792683018 10.4728587616,-66.9794614209 10.4730803138,-66.9796652688 10.4732016399,-66.9799013031 10.473106689,-66.9800461424 10.4725264331,-66.9802446259 10.472341806,-66.9802982701 10.4722679551,-66.9803105389 10.4722851112,-66.9801641596 10.4727849109,-66.9802929057 10.4729062371,-66.9805557621 10.4730275633,-66.9808293475 10.4732016399,-66.9808829916 10.4734073666,-66.9807917965 10.4736289184,-66.9807917965 10.4739137704,-66.9808722628 10.4741036716,-66.9807917965 10.4744096233,-66.9805124111 10.4748313187,-66.9805982418 10.4754748704,-66.9807055302 10.4758124708,-66.9806411572 10.4763821705,-66.9808771916 10.4769096693,-66.9810595818 10.4772261682,-66.9814672775 10.4774688171,-66.981896431 10.4775637667,-66.9821646519 10.4774371673,-66.9824757881 10.4773844175,-66.9831503637 10.4772749618	ff00ff04	__export__.isp_zone_10_cc081805	cable
Troncal El Jabillo	-66.97654778 10.4724541621,-66.977021474 10.4725658861,-66.9772172753 10.4723548837,-66.9773862545 10.4722388323,-66.9774050299 10.47204893,-66.9773513857 10.4717772639,-66.9772467796 10.4716163742,-66.9769426024 10.471345736,-66.9767172968 10.4711136324,-66.9764919913 10.4709131792,-66.9759984648 10.470781302,-66.9758196051 10.4704454996,-66.9760449106 10.4704771502,-66.9761736567 10.4704243993,-66.9763024027 10.4703188974,-66.976318496 10.470245046,-66.9763453181 10.4701817448,-66.9763419449 10.4701809121,-66.9763230461 10.4701730411,-66.975433367 10.4698019375,-66.9752831633 10.4696225839,-66.9751691695 10.4693891584,-66.9751959916 10.4692018919,-66.9752550002 10.4690541886,-66.9753381486 10.4689275858,-66.9754601892 10.4689842933,-66.9755205389 10.469015944,-66.9756197806 10.4689275858,-66.9756970273 10.4688737444,-66.9758204089 10.4689528712,-66.9760403501 10.468942321,-66.9762334691 10.4689634215,-66.9764534102 10.4691058496,-66.9767806397 10.4692799284,-66.9771936999 10.4692693782,-66.9777194129 10.4693643303,-66.9781807528 10.4694381818,-66.9790787096 10.4692619736,-66.9793981235 10.4691983804,-66.9796454042 10.4692270285,-66.979934502 10.4692808508,-66.9800269764 10.4691086575,-66.9799308903 10.4689544172,-66.9798201362 10.4686037802,-66.9796911112 10.4684293523,-66.9797213919 10.4682687838,-66.9798397853 10.4680948201,-66.9798506623 10.4680789938,-66.9798785912 10.46804489	ff0000ff	__export__.isp_zone_10_cc081805	cable
Drop 6 MiniManga 3 a Manga D18	-66.9749062562 10.4694207951,-66.974699943 10.469494628	ff00ff04	__export__.isp_zone_10_cc081805	cable
