Distribucion 10, 11 y 12	-66.9028215549 10.4983428155,-66.9027991223 10.4984891705,-66.9017769354 10.4982987323,-66.9017827569 10.4982655131,-66.9017857744 10.4982414476,-66.9017887918 10.4982196898,-66.9017918093 10.4981952947,-66.9017965032 10.4981705699,-66.9018005265 10.4981455155,-66.9018065615 10.4981201313,-66.9018115906 10.4980894726,-66.9018508179 10.4982780403,-66.9018551765 10.4982533155,-66.9018578587 10.4982315577,-66.9018612115 10.4982088109,-66.9018662406 10.4981834268,-66.9018682523 10.4981554054,-66.9018722756 10.4981306806,-66.9018742873 10.4980970549,-66.9019235729 10.4982928752,-66.9019306136 10.4982526562,-66.9019366486 10.4982150745,-66.9019436894 10.4981685919,-66.9019497244 10.4981198017	fffa0004	__export__.isp_zone_4_fbf6d207	cable
Distribucion Caja 1226	-66.9028215549 10.4983428155,-66.9027560217 10.4983893773,-66.9021149593 10.498283219	ff00ff44	__export__.isp_zone_4_fbf6d207	cable
Distribucion Caja 1227	-66.9028215549 10.4983428155,-66.9027490152 10.4983783322,-66.9020814461 10.4982733357,-66.9021002216 10.4980293844,-66.9021136326 10.497958177,-66.902034493 10.4979364125	ff00ff44	__export__.isp_zone_4_fbf6d207	cable
Distribucion Caja 1228	-66.9028215549 10.4983428155,-66.9028539223 10.4981783925,-66.9027185449 10.4981408042	ff00ff44	__export__.isp_zone_4_fbf6d207	cable
Distribucion Caja 1229	-66.9028215549 10.4983428155,-66.9028566045 10.4981480635,-66.9019969565 10.4979977367,-66.9019675264 10.4979627856	ff00ff44	__export__.isp_zone_4_fbf6d207	cable
Apoyo Caja 1228B	-66.9027185449 10.4981408042,-66.9027046584 10.4981391482	ff00ff44	__export__.isp_zone_4_fbf6d207	cable
Apoyo Caja 1226B	-66.9021149593 10.498283219,-66.9021092427 10.4983145242	ff00ff44	__export__.isp_zone_4_fbf6d207	cable
Apoyo Caja 1227B	-66.902034493 10.4979364125,-66.9020256357 10.4979347565	ff00ff44	__export__.isp_zone_4_fbf6d207	cable
Apoyo Caja 1269B	-66.9019675264 10.4979627856,-66.9019590044 10.4979611296	ff00ff44	__export__.isp_zone_4_fbf6d207	cable
Distribucion 13, 14 y 15	-66.9028215549 10.4983428155,-66.9027900107 10.4984812447,-66.9023152597 10.4983942135,-66.9023219885 10.4983628574,-66.9023246707 10.4983420885,-66.9023273529 10.4983203307,-66.9023307057 10.4982962653,-66.902334729 10.4982705515,-66.9023397581 10.4982441784,-66.9023439632 10.4982179469,-66.9023489924 10.4981843212,-66.902376485 10.4983748669,-66.9023798378 10.4983504718,-66.9023811789 10.4983254173,-66.9023852022 10.4983039892,-66.9023892255 10.4982789347,-66.902392243 10.4982525616,-66.9023972721 10.4982228919,-66.9024006249 10.4981919035,-66.9024358289 10.4983860754,-66.9024375053 10.4983583837,-66.902440858 10.4983326699,-66.9024465577 10.4983046485,-66.9024515869 10.4982700338,-66.9024535985 10.4982426717,-66.9024559455 10.4982087164	fffa0004	__export__.isp_zone_4_fbf6d207	cable
Distribucion 16, 17 y 18	-66.9028215549 10.4983428155,-66.9028085123 10.4984902153,-66.9029090951 10.4985060391,-66.9028791882 10.4986476536,-66.9029112951 10.4986534882,-66.9029404642 10.4986577738,-66.9029696332 10.4986630484,-66.902998508 10.4986677391,-66.90302533 10.4986720247,-66.9030558402 10.498675651,-66.9030816564 10.4986805959,-66.9031081432 10.4986838926,-66.9029009426 10.4986904858,-66.9029297763 10.4986974087,-66.902960957 10.4987023537,-66.9029881144 10.4987076283,-66.9030176187 10.4987112546,-66.9030474583 10.4987168589,-66.9030739451 10.4987214742,-66.9031011025 10.4987274081,-66.9028894903 10.4987378389,-66.9029330761 10.4987457508,-66.902982697 10.4987536627,-66.9030249418 10.4987595967,-66.9030745627 10.4987714646	fffa0004	__export__.isp_zone_4_fbf6d207	cable
