Distribucion PON 2 (OLT 1). Terraplen	-66.9101438507 10.5125531761,-66.9100495869 10.5123891139,-66.9099310962 10.5121723473,-66.9099534762 10.512161137,-66.9100580824 10.512382661,-66.9101533008 10.5125435296,-66.9102434809 10.5126060487,-66.9103641291 10.5126578296,-66.9105388889 10.512775,-66.910809476 10.5129509238,-66.910526883 10.5127838103,-66.9103572333 10.5126723891,-66.910155397 10.5125669016,-66.9101795443 10.5127520139,-66.9102580329 10.5129221874,-66.9101838399 10.513032656,-66.9102679865 10.5132484458,-66.9103262685 10.5136559698	ff0000ff	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 2 (OLT 1). San Francisco	-66.9101438507 10.5125531761,-66.9102434809 10.5126060487,-66.9103355077 10.5125447309,-66.9104235669 10.5123828115,-66.910443416 10.5122952145,-66.9104829786 10.5123028883,-66.9104843197 10.5122849312,-66.9104876725 10.5122658115,-66.9104923663 10.5122466919,-66.9104957191 10.512226913,-66.910500413 10.5122048907	ff0000ff	__export__.isp_zone_11_457fdf7b	cable
Drop 4 PON 2 (OLT 1). Brisavila	-66.9101438507 10.5125531761,-66.9101795443 10.5127520139,-66.9102527894 10.5129268843,-66.9101838399 10.513032656,-66.909906508 10.5129776274,-66.9096980752 10.5129483564,-66.9094368514 10.5129004565,-66.9091519279 10.5128399183,-66.9092135022 10.5125358016,-66.9092736104 10.5124785627,-66.909352065 10.5124910894	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 4 (OLT 1). San Jose	-66.9091966055 10.5128403957,-66.9092619142 10.5122175087,-66.9092040247 10.5125415672,-66.9091462396 10.5128245109,-66.9086791563 10.5127425513,-66.9096766418 10.5129527665,-66.9091654945 10.5128714621,-66.9090380972 10.5134186188,-66.9089456733 10.513979393,-66.9090226495 10.514040662,-66.9095288866 10.5141467157,-66.9099287029 10.5142602521,-66.9100199964 10.5138481736,-66.9099877115 10.5142048715,-66.9103939467 10.5142933368,-66.9099877115 10.5142760752,-66.9098691431 10.5146314527,-66.9097903718 10.5151444284,-66.9097042442 10.5155424065,-66.9096189078 10.5160192418,-66.9091216255 10.5158949292,-66.9086667236 10.5157238799,-66.9087558807 10.5153078235,-66.9087549735 10.5149865053	fffa0004	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 4 (OLT 1). San Cayetano	-66.9091966055 10.5128403957,-66.9083258584 10.5126725189,-66.9083187885 10.512728364	ff00ff44	__export__.isp_zone_11_457fdf7b	cable
Drop 4 PON 3 (OLT 1). Evelyn	-66.908981172 10.5139945115,-66.9090232071 10.5136265064,-66.9090685311 10.513344777,-66.9091519279 10.5128399183,-66.9092135022 10.5125358016,-66.9090905844 10.5126561337	ff00ff44	__export__.isp_zone_11_457fdf7b	cable
Drop 4 PON 3 (OLT 1). Mary Cruz	-66.908981172 10.5139945115,-66.9090233313 10.5136263524,-66.9090685311 10.513344777,-66.9091328122 10.5130277537,-66.9091519279 10.5128399183,-66.9089465676 10.5128340817,-66.9088414734 10.5128323447,-66.9088267213 10.5128817919	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Drop 4 PON 3 (OLT 1). Edificio 2-9	-66.908981172 10.5139945115,-66.9090233313 10.5136263524,-66.9090685311 10.513344777,-66.9089646497 10.5131673463	ff00ff44	__export__.isp_zone_11_457fdf7b	cable
Drop 4 PON 3 (OLT 1). San Alfonso	-66.908981172 10.5139945115,-66.9090233313 10.5136263524,-66.9090685311 10.513344777,-66.9091918362 10.5131707054,-66.9092102764 10.5131730129	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Drop 4 PON 3 (OLT 1). Primavera	-66.908981172 10.5139945115,-66.9090233313 10.5136263524,-66.9090865472 10.5135543582	ff00ff44	__export__.isp_zone_11_457fdf7b	cable
Drop 4 PON 3 (OLT 1). Villa Rosa	-66.908981172 10.5139945115,-66.9090233313 10.5136263524,-66.9088795593 10.5135852407,-66.9088285973 10.5135826035	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Drop 2 PON 3 (OLT 1). Lourdes	-66.908981172 10.5139945115,-66.9088221013 10.514637534,-66.9089545994 10.514545543	ff00ff44	__export__.isp_zone_11_457fdf7b	cable
Drop 2 PON 3 (OLT 1). Edificio 105	-66.908981172 10.5139945115,-66.9088221013 10.514637534,-66.9087717092 10.5149380456,-66.9087222 10.5151111,-66.9091072693 10.5151172337,-66.9091155319 10.5150162777	ff00ff44	__export__.isp_zone_11_457fdf7b	cable
Drop 2 PON 3 (OLT 1). Edificio 65	-66.908981172 10.5139945115,-66.9088221013 10.514637534,-66.9087717092 10.5149380456,-66.9087222 10.5151111,-66.9091072693 10.5151172337,-66.9091839283 10.5150321007	ff00ff44	__export__.isp_zone_11_457fdf7b	cable
Drop 2 PON 3 (OLT 1). Edificio Palma Linda	-66.908981172 10.5139945115,-66.9088432447 10.5149063636,-66.9088839991 10.5149347294,-66.9089389844 10.5149597825	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 3 (OLT 1) Caja 3915 y 3916	-66.908981172 10.5139945115,-66.9090626193 10.5140636739,-66.9090052662 10.5139379378,-66.9092064319 10.5129489952	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 3 (OLT 1) San Lorenzo	-66.9102897677 10.5153298586,-66.9101099617 10.5153467366,-66.9099409825 10.5152953119,-66.909805531 10.5152715774,-66.909652645 10.5152346571,-66.9093576021 10.5151779581,-66.909331018 10.5152587602,-66.9093122425 10.5153115035	ff00ff37	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 1 (OLT 2)	-66.908981172 10.5139945115,-66.9089490859 10.5140204126,-66.908782402 10.513979147,-66.9087460524 10.5140986422	ff1fd5e2	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 1 (OLT 2). Brisas A	-66.9087460524 10.5140986422,-66.9088045574 10.5141621005,-66.9088534577 10.5141705816,-66.9088454111 10.5142180506,-66.9087978019 10.5142068427	ff0000ff	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 1 (OLT 2). Brisas B	-66.9087460524 10.5140986422,-66.9087790216 10.5143559955,-66.9088252897 10.5143625884,-66.9088123389 10.5144246956,-66.9087670767 10.5144154655	ff0000ff	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 1 (OLT 2). Brisas C	-66.9087460524 10.5140986422,-66.9087258615 10.5145774875,-66.9087734707 10.5145801247,-66.9087667652 10.514633857,-66.9087147974 10.514628253	ff0000ff	__export__.isp_zone_11_457fdf7b	cable
Distribucion PON 1 (OLT 2). Brisas D	-66.9087460524 10.5140986422,-66.9085953899 10.5145460392,-66.9085856669 10.514609661,-66.9085122414 10.5146001012,-66.9085243114 10.5145414242	ff0000ff	__export__.isp_zone_11_457fdf7b	cable
