133	-66.9064695737	10.5223070588	__export__.isp_zone_11_457fdf7b	post
134	-66.9114766709	10.5192907623	__export__.isp_zone_11_457fdf7b	post
135	-66.9114767445	10.5194947817	__export__.isp_zone_11_457fdf7b	post
136	-66.9116903367	10.5195833051	__export__.isp_zone_11_457fdf7b	post
137	-66.9118136421	10.5198537001	__export__.isp_zone_11_457fdf7b	post
138	-66.9118224017	10.5199746118	__export__.isp_zone_11_457fdf7b	post
139	-66.9118937202	10.520087722	__export__.isp_zone_11_457fdf7b	post
140	-66.9119509289	10.5202080275	__export__.isp_zone_11_457fdf7b	post
p-01 (POSTE APROBADO EN PROYECTO ANTERIOR)	-66.9118560626	10.5177113456	__export__.isp_zone_11_457fdf7b	post
p-36 (POSTE APROBADO EN PROYECTO ANTERIOR)	-66.9095395889	10.5166772673	__export__.isp_zone_11_457fdf7b	post
p-28 (POSTE APROBADO EN PROYECTO ANTERIOR)	-66.908634964	10.5173259829	__export__.isp_zone_11_457fdf7b	post
050	-66.909566193	10.5193020681	__export__.isp_zone_11_457fdf7b	post
133	-66.9115688082	10.5191580906	__export__.isp_zone_11_457fdf7b	post
Poste nuevo 1	-66.9091372782	10.518903247	__export__.isp_zone_11_457fdf7b	post
Poste nueva 2	-66.9098220303	10.5198084496	__export__.isp_zone_11_457fdf7b	post
Poste nuevo 3	-66.9098980982	10.5200930854	__export__.isp_zone_11_457fdf7b	post
Poste nuevo 4	-66.9099688016	10.5202306462	__export__.isp_zone_11_457fdf7b	post
Poste nuevo 5	-66.9099233532	10.5206963931	__export__.isp_zone_11_457fdf7b	post
Poste nuevo 6	-66.9108446642	10.5217375814	__export__.isp_zone_11_457fdf7b	post
055	-66.9094806049	10.5195544304	__export__.isp_zone_11_457fdf7b	post
056	-66.9093208185	10.5195273434	__export__.isp_zone_11_457fdf7b	post
057	-66.9091016839	10.5193679732	__export__.isp_zone_11_457fdf7b	post
058	-66.9089020075	10.5192554688	__export__.isp_zone_11_457fdf7b	post
059	-66.908735433	10.5189614249	__export__.isp_zone_11_457fdf7b	post
060	-66.9095008394	10.5196896186	__export__.isp_zone_11_457fdf7b	post
061	-66.9094994406	10.5198350534	__export__.isp_zone_11_457fdf7b	post
062	-66.909475321	10.5201218328	__export__.isp_zone_11_457fdf7b	post
063	-66.9094583911	10.5204119955	__export__.isp_zone_11_457fdf7b	post
064	-66.9095005072	10.5205221003	__export__.isp_zone_11_457fdf7b	post
065	-66.9096829565	10.520481047	__export__.isp_zone_11_457fdf7b	post
066	-66.9098876776	10.5206604762	__export__.isp_zone_11_457fdf7b	post
067	-66.9100762786	10.5207230453	__export__.isp_zone_11_457fdf7b	post
068	-66.9094072889	10.5205284491	__export__.isp_zone_11_457fdf7b	post
069	-66.9093389319	10.520638081	__export__.isp_zone_11_457fdf7b	post
070	-66.9093412737	10.5208349411	__export__.isp_zone_11_457fdf7b	post
071	-66.9094486668	10.5210110451	__export__.isp_zone_11_457fdf7b	post
072	-66.9096069465	10.5210256297	__export__.isp_zone_11_457fdf7b	post
073	-66.909528738	10.521196433	__export__.isp_zone_11_457fdf7b	post
074	-66.9093371683	10.5212226858	__export__.isp_zone_11_457fdf7b	post
075	-66.9091103622	10.5213033954	__export__.isp_zone_11_457fdf7b	post
076	-66.9090336553	10.5211771227	__export__.isp_zone_11_457fdf7b	post
077	-66.909058721	10.5209092425	__export__.isp_zone_11_457fdf7b	post
078	-66.9089998353	10.5208185896	__export__.isp_zone_11_457fdf7b	post
079	-66.9090016913	10.5205243604	__export__.isp_zone_11_457fdf7b	post
080	-66.908991178	10.5203240332	__export__.isp_zone_11_457fdf7b	post
081	-66.9090923883	10.5202556541	__export__.isp_zone_11_457fdf7b	post
082	-66.9089660363	10.5201808321	__export__.isp_zone_11_457fdf7b	post
083	-66.9088856883	10.5200647058	__export__.isp_zone_11_457fdf7b	post
084	-66.9088929699	10.5197770507	__export__.isp_zone_11_457fdf7b	post
085	-66.9087520509	10.5196803707	__export__.isp_zone_11_457fdf7b	post
086	-66.9084881017	10.5195622952	__export__.isp_zone_11_457fdf7b	post
087	-66.9082556266	10.5193673678	__export__.isp_zone_11_457fdf7b	post
088	-66.9080669857	10.5192080538	__export__.isp_zone_11_457fdf7b	post
089	-66.9077938378	10.5189806875	__export__.isp_zone_11_457fdf7b	post
093	-66.9101772948	10.519336128	__export__.isp_zone_11_457fdf7b	post
094	-66.9101184985	10.5193854784	__export__.isp_zone_11_457fdf7b	post
095	-66.9100771256	10.5193111443	__export__.isp_zone_11_457fdf7b	post
096	-66.9100275005	10.5191776024	__export__.isp_zone_11_457fdf7b	post
097	-66.9098993465	10.5188533339	__export__.isp_zone_11_457fdf7b	post
098	-66.9099316093	10.5194291378	__export__.isp_zone_11_457fdf7b	post
099	-66.9101399825	10.5196747946	__export__.isp_zone_11_457fdf7b	post
100	-66.9102145664	10.5199217334	__export__.isp_zone_11_457fdf7b	post
101	-66.9103326323	10.5200459527	__export__.isp_zone_11_457fdf7b	post
103	-66.9104555127	10.5203306392	__export__.isp_zone_11_457fdf7b	post
104	-66.9107145927	10.5205735039	__export__.isp_zone_11_457fdf7b	post
105	-66.9108661127	10.520738796	__export__.isp_zone_11_457fdf7b	post
106	-66.9110175675	10.5208614163	__export__.isp_zone_11_457fdf7b	post
107	-66.9111373293	10.5209611603	__export__.isp_zone_11_457fdf7b	post
108	-66.9113311236	10.5210379568	__export__.isp_zone_11_457fdf7b	post
109	-66.9114376674	10.5210905175	__export__.isp_zone_11_457fdf7b	post
111	-66.9112893325	10.5212619353	__export__.isp_zone_11_457fdf7b	post
112	-66.9111702362	10.5211391175	__export__.isp_zone_11_457fdf7b	post
113	-66.9108337354	10.5208965346	__export__.isp_zone_11_457fdf7b	post
114	-66.9106401969	10.520750559	__export__.isp_zone_11_457fdf7b	post
115	-66.9104184383	10.5205235261	__export__.isp_zone_11_457fdf7b	post
116	-66.9102332948	10.5203432749	__export__.isp_zone_11_457fdf7b	post
117	-66.9100557686	10.5200591988	__export__.isp_zone_11_457fdf7b	post
118	-66.9099567008	10.5197646018	__export__.isp_zone_11_457fdf7b	post
119	-66.9098943285	10.5193844815	__export__.isp_zone_11_457fdf7b	post
120	-66.9097247258	10.5194828683	__export__.isp_zone_11_457fdf7b	post
121	-66.909891877	10.5192465844	__export__.isp_zone_11_457fdf7b	post
122	-66.9098512325	10.5190717975	__export__.isp_zone_11_457fdf7b	post
123	-66.9111685067	10.5213423039	__export__.isp_zone_11_457fdf7b	post
124	-66.9110042776	10.521522033	__export__.isp_zone_11_457fdf7b	post
125	-66.9110388559	10.5213072182	__export__.isp_zone_11_457fdf7b	post
126	-66.9109829833	10.5212724727	__export__.isp_zone_11_457fdf7b	post
127	-66.9107550517	10.52112808	__export__.isp_zone_11_457fdf7b	post
128	-66.9105957231	10.5210210849	__export__.isp_zone_11_457fdf7b	post
129	-66.9102832683	10.5209389998	__export__.isp_zone_11_457fdf7b	post
130	-66.9103710748	10.5208070701	__export__.isp_zone_11_457fdf7b	post
1	-66.914677141	10.5217377613	__export__.isp_zone_11_457fdf7b	post
2	-66.9145604312	10.5216258822	__export__.isp_zone_11_457fdf7b	post
3	-66.9143201275	10.5218911513	__export__.isp_zone_11_457fdf7b	post
4	-66.9142071391	10.5219475527	__export__.isp_zone_11_457fdf7b	post
5	-66.9140511617	10.5219762757	__export__.isp_zone_11_457fdf7b	post
6	-66.9138619091	10.5219796729	__export__.isp_zone_11_457fdf7b	post
7	-66.9137206379	10.5219753589	__export__.isp_zone_11_457fdf7b	post
8	-66.9134901967	10.5219345264	__export__.isp_zone_11_457fdf7b	post
9	-66.9131676511	10.5216258015	__export__.isp_zone_11_457fdf7b	post
10	-66.913294914	10.5218021691	__export__.isp_zone_11_457fdf7b	post
11	-66.9133274591	10.521745544	__export__.isp_zone_11_457fdf7b	post
12	-66.913233923	10.5218483839	__export__.isp_zone_11_457fdf7b	post
13	-66.9128590732	10.5217900959	__export__.isp_zone_11_457fdf7b	post
14	-66.9126651311	10.5217550148	__export__.isp_zone_11_457fdf7b	post
15	-66.9128656565	10.5215330439	__export__.isp_zone_11_457fdf7b	post
16	-66.9125716336	10.5217360385	__export__.isp_zone_11_457fdf7b	post
17	-66.9116611475	10.5217438525	__export__.isp_zone_11_457fdf7b	post
18	-66.9122245686	10.5216713511	__export__.isp_zone_11_457fdf7b	post
19	-66.9120427338	10.52162463	__export__.isp_zone_11_457fdf7b	post
20	-66.9121487622	10.5214729848	__export__.isp_zone_11_457fdf7b	post
21	-66.9122612123	10.5212709722	__export__.isp_zone_11_457fdf7b	post
22	-66.9123923165	10.5210560311	__export__.isp_zone_11_457fdf7b	post
23	-66.9119604511	10.5215804162	__export__.isp_zone_11_457fdf7b	post
24	-66.9118527451	10.5216189398	__export__.isp_zone_11_457fdf7b	post
25	-66.9117773411	10.5215155473	__export__.isp_zone_11_457fdf7b	post
26	-66.911697557	10.5214542712	__export__.isp_zone_11_457fdf7b	post
27	-66.9117384243	10.5209854173	__export__.isp_zone_11_457fdf7b	post
28	-66.9118495018	10.5212219051	__export__.isp_zone_11_457fdf7b	post
29	-66.9119090994	10.5209248427	__export__.isp_zone_11_457fdf7b	post
30	-66.9121735645	10.5206324455	__export__.isp_zone_11_457fdf7b	post
31	-66.9122437141	10.52058644	__export__.isp_zone_11_457fdf7b	post
32	-66.912399783	10.5204492723	__export__.isp_zone_11_457fdf7b	post
33	-66.9124924473	10.520685509	__export__.isp_zone_11_457fdf7b	post
34	-66.912592488	10.5205435433	__export__.isp_zone_11_457fdf7b	post
35	-66.9128069732	10.5209127378	__export__.isp_zone_11_457fdf7b	post
36	-66.9131000322	10.5210338528	__export__.isp_zone_11_457fdf7b	post
37	-66.9133434735	10.521133726	__export__.isp_zone_11_457fdf7b	post
38	-66.91350489	10.5211924903	__export__.isp_zone_11_457fdf7b	post
39	-66.9135934055	10.5215228745	__export__.isp_zone_11_457fdf7b	post
40	-66.9134949348	10.5216046216	__export__.isp_zone_11_457fdf7b	post
41	-66.9129941955	10.5213471518	__export__.isp_zone_11_457fdf7b	post
42	-66.9128040542	10.5206244885	__export__.isp_zone_11_457fdf7b	post
43	-66.9126503134	10.5203489889	__export__.isp_zone_11_457fdf7b	post
44	-66.9122877695	10.5203765362	__export__.isp_zone_11_457fdf7b	post
45	-66.911935008	10.5201811089	__export__.isp_zone_11_457fdf7b	post
46	-66.9118620324	10.5200880927	__export__.isp_zone_11_457fdf7b	post
47	-66.9118133104	10.5199341627	__export__.isp_zone_11_457fdf7b	post
48	-66.9118639043	10.5198832449	__export__.isp_zone_11_457fdf7b	post
PN	-66.9081943882	10.5203333258	__export__.isp_zone_11_457fdf7b	post
PN	-66.9076111101	10.5206111088	__export__.isp_zone_11_457fdf7b	post
PN	-66.9075000116	10.5203055625	__export__.isp_zone_11_457fdf7b	post
PN	-66.9064999952	10.5152489576	__export__.isp_zone_11_457fdf7b	post
PN	-66.9063333369	10.5152499772	__export__.isp_zone_11_457fdf7b	post
PN	-66.9059999932	10.5150555475	__export__.isp_zone_11_457fdf7b	post
1	-66.9094024557	10.5197121605	__export__.isp_zone_11_457fdf7b	post
2	-66.909341383	10.5198057316	__export__.isp_zone_11_457fdf7b	post
3	-66.909267703	10.5198554186	__export__.isp_zone_11_457fdf7b	post
4	-66.9091531211	10.5199042771	__export__.isp_zone_11_457fdf7b	post
5	-66.9094953319	10.5208930274	__export__.isp_zone_11_457fdf7b	post
6	-66.9095596706	10.5210901637	__export__.isp_zone_11_457fdf7b	post
7	-66.909486699	10.5213962028	__export__.isp_zone_11_457fdf7b	post
8	-66.9093614264	10.5213579276	__export__.isp_zone_11_457fdf7b	post
9	-66.9092367156	10.5214813242	__export__.isp_zone_11_457fdf7b	post
10	-66.9090814444	10.5210916308	__export__.isp_zone_11_457fdf7b	post
11	-66.9088889796	10.520332753	__export__.isp_zone_11_457fdf7b	post
12	-66.9087540523	10.5203630671	__export__.isp_zone_11_457fdf7b	post
13	-66.9087231492	10.5197248149	__export__.isp_zone_11_457fdf7b	post
14	-66.9087723279	10.5197759474	__export__.isp_zone_11_457fdf7b	post
15	-66.9075625034	10.5188542079	__export__.isp_zone_11_457fdf7b	post
16	-66.9072059218	10.5186970551	__export__.isp_zone_11_457fdf7b	post
17	-66.9071440609	10.5187404231	__export__.isp_zone_11_457fdf7b	post
19	-66.907026477	10.5186738765	__export__.isp_zone_11_457fdf7b	post
20	-66.9070347348	10.5185850901	__export__.isp_zone_11_457fdf7b	post
21	-66.9070341405	10.5188260841	__export__.isp_zone_11_457fdf7b	post
22	-66.9070640618	10.5189848523	__export__.isp_zone_11_457fdf7b	post
23	-66.9069801294	10.5191096063	__export__.isp_zone_11_457fdf7b	post
24	-66.9068912306	10.5191813773	__export__.isp_zone_11_457fdf7b	post
25	-66.9069115127	10.5194492803	__export__.isp_zone_11_457fdf7b	post
26	-66.9069466601	10.5195764928	__export__.isp_zone_11_457fdf7b	post
27	-66.9068149527	10.5198514719	__export__.isp_zone_11_457fdf7b	post
29	-66.9073763095	10.5197322686	__export__.isp_zone_11_457fdf7b	post
30	-66.9069262904	10.5198057591	__export__.isp_zone_11_457fdf7b	post
31	-66.9068864998	10.5184518943	__export__.isp_zone_11_457fdf7b	post
32	-66.9067870018	10.5183851542	__export__.isp_zone_11_457fdf7b	post
33	-66.9066861343	10.5183430499	__export__.isp_zone_11_457fdf7b	post
34	-66.9064337166	10.5181957036	__export__.isp_zone_11_457fdf7b	post
36	-66.9061772659	10.5181475837	__export__.isp_zone_11_457fdf7b	post
37	-66.9061015118	10.5180969486	__export__.isp_zone_11_457fdf7b	post
38	-66.9059758707	10.5179887765	__export__.isp_zone_11_457fdf7b	post
40	-66.9059653338	10.5181460586	__export__.isp_zone_11_457fdf7b	post
41	-66.9061404101	10.5183439562	__export__.isp_zone_11_457fdf7b	post
42	-66.9061593789	10.5184453395	__export__.isp_zone_11_457fdf7b	post
43	-66.9062249316	10.5184233237	__export__.isp_zone_11_457fdf7b	post
44	-66.9063365299	10.5184433253	__export__.isp_zone_11_457fdf7b	post
45	-66.9066167843	10.5185990458	__export__.isp_zone_11_457fdf7b	post
46	-66.9067451772	10.5185916393	__export__.isp_zone_11_457fdf7b	post
47	-66.9062305424	10.5185956017	__export__.isp_zone_11_457fdf7b	post
48	-66.9061022835	10.5186344859	__export__.isp_zone_11_457fdf7b	post
50	-66.905880811	10.5187350445	__export__.isp_zone_11_457fdf7b	post
52	-66.9062755762	10.5186678629	__export__.isp_zone_11_457fdf7b	post
54	-66.9065345747	10.5188960151	__export__.isp_zone_11_457fdf7b	post
55	-66.9060447735	10.5178133076	__export__.isp_zone_11_457fdf7b	post
57	-66.9059100714	10.5175738303	__export__.isp_zone_11_457fdf7b	post
58	-66.9055008729	10.5176076589	__export__.isp_zone_11_457fdf7b	post
59	-66.9052212218	10.5173830055	__export__.isp_zone_11_457fdf7b	post
60	-66.9056858451	10.5174520848	__export__.isp_zone_11_457fdf7b	post
61	-66.9057680053	10.5172431144	__export__.isp_zone_11_457fdf7b	post
62	-66.9056962384	10.5170593357	__export__.isp_zone_11_457fdf7b	post
63	-66.9055914818	10.516632175	__export__.isp_zone_11_457fdf7b	post
64	-66.9055871127	10.516258843	__export__.isp_zone_11_457fdf7b	post
65	-66.9055557968	10.5157671951	__export__.isp_zone_11_457fdf7b	post
66	-66.9055713216	10.5156543257	__export__.isp_zone_11_457fdf7b	post
67	-66.9057200157	10.5154253558	__export__.isp_zone_11_457fdf7b	post
68	-66.9058175541	10.5155633557	__export__.isp_zone_11_457fdf7b	post
69	-66.9058826862	10.5153528364	__export__.isp_zone_11_457fdf7b	post
70	-66.9061704446	10.5153272554	__export__.isp_zone_11_457fdf7b	post
71	-66.9063276911	10.515411145	__export__.isp_zone_11_457fdf7b	post
72	-66.9064839213	10.5154328418	__export__.isp_zone_11_457fdf7b	post
73	-66.9064012358	10.5155496098	__export__.isp_zone_11_457fdf7b	post
74	-66.9066141194	10.5154573212	__export__.isp_zone_11_457fdf7b	post
75	-66.9060238261	10.5152818123	__export__.isp_zone_11_457fdf7b	post
76	-66.9060337095	10.5152072349	__export__.isp_zone_11_457fdf7b	post
77	-66.9090242809	10.5214563037	__export__.isp_zone_11_457fdf7b	post
78	-66.9089685142	10.521496986	__export__.isp_zone_11_457fdf7b	post
79	-66.9090816322	10.5215976361	__export__.isp_zone_11_457fdf7b	post
81	-66.9089443446	10.5216562365	__export__.isp_zone_11_457fdf7b	post
82	-66.9085942168	10.5215646613	__export__.isp_zone_11_457fdf7b	post
83	-66.9086276586	10.5217409409	__export__.isp_zone_11_457fdf7b	post
84	-66.9083719593	10.5218310159	__export__.isp_zone_11_457fdf7b	post
85	-66.9084076256	10.5217678833	__export__.isp_zone_11_457fdf7b	post
87	-66.9086306949	10.5215110542	__export__.isp_zone_11_457fdf7b	post
88	-66.9085539481	10.521261036	__export__.isp_zone_11_457fdf7b	post
89	-66.9087072262	10.5212459698	__export__.isp_zone_11_457fdf7b	post
90	-66.9087860678	10.5212143634	__export__.isp_zone_11_457fdf7b	post
91	-66.9085409254	10.5209050211	__export__.isp_zone_11_457fdf7b	post
92	-66.9084269552	10.5206756419	__export__.isp_zone_11_457fdf7b	post
93	-66.908380034	10.5206122649	__export__.isp_zone_11_457fdf7b	post
94	-66.9083154381	10.5205839863	__export__.isp_zone_11_457fdf7b	post
95	-66.9081727789	10.5204526616	__export__.isp_zone_11_457fdf7b	post
96	-66.9078390867	10.5201395708	__export__.isp_zone_11_457fdf7b	post
97	-66.907714328	10.520064308	__export__.isp_zone_11_457fdf7b	post
98	-66.9075762468	10.5200344342	__export__.isp_zone_11_457fdf7b	post
99	-66.9073622313	10.5200716713	__export__.isp_zone_11_457fdf7b	post
100	-66.9073420423	10.5200217705	__export__.isp_zone_11_457fdf7b	post
101	-66.9070270162	10.520164025	__export__.isp_zone_11_457fdf7b	post
102	-66.9044073266	10.5111011542	__export__.isp_zone_11_457fdf7b	post
103	-66.9044374598	10.5112048486	__export__.isp_zone_11_457fdf7b	post
104	-66.9045679378	10.5116515572	__export__.isp_zone_11_457fdf7b	post
105	-66.9046737194	10.5119149962	__export__.isp_zone_11_457fdf7b	post
106	-66.9047616657	10.5119410279	__export__.isp_zone_11_457fdf7b	post
107	-66.9048980735	10.5121917605	__export__.isp_zone_11_457fdf7b	post
108	-66.9050294217	10.5128188	__export__.isp_zone_11_457fdf7b	post
109	-66.9050334112	10.5125225082	__export__.isp_zone_11_457fdf7b	post
110	-66.9049869457	10.5129427676	__export__.isp_zone_11_457fdf7b	post
111	-66.9049261899	10.5130646941	__export__.isp_zone_11_457fdf7b	post
112	-66.9048698979	10.5132105279	__export__.isp_zone_11_457fdf7b	post
113	-66.9048069136	10.5133430379	__export__.isp_zone_11_457fdf7b	post
114	-66.9047118457	10.5135296046	__export__.isp_zone_11_457fdf7b	post
115	-66.9045189718	10.5135346625	__export__.isp_zone_11_457fdf7b	post
116	-66.9043502895	10.5135676141	__export__.isp_zone_11_457fdf7b	post
117	-66.9046703228	10.5136242719	__export__.isp_zone_11_457fdf7b	post
118	-66.9046032248	10.5137647384	__export__.isp_zone_11_457fdf7b	post
119	-66.904696494	10.5137797741	__export__.isp_zone_11_457fdf7b	post
120	-66.9048895415	10.5143162549	__export__.isp_zone_11_457fdf7b	post
121	-66.904857267	10.5136028244	__export__.isp_zone_11_457fdf7b	post
122	-66.9047231941	10.513872111	__export__.isp_zone_11_457fdf7b	post
123	-66.9048483674	10.5142150048	__export__.isp_zone_11_457fdf7b	post
124	-66.9049409378	10.5144085574	__export__.isp_zone_11_457fdf7b	post
125	-66.9048901861	10.5145599188	__export__.isp_zone_11_457fdf7b	post
132	-66.9048040584	10.5146352771	__export__.isp_zone_11_457fdf7b	post
134	-66.9045390122	10.514763579	__export__.isp_zone_11_457fdf7b	post
135	-66.9050149979	10.5150508278	__export__.isp_zone_11_457fdf7b	post
136	-66.9049461869	10.5150391713	__export__.isp_zone_11_457fdf7b	post
137	-66.9048212093	10.5150476868	__export__.isp_zone_11_457fdf7b	post
138	-66.9047581857	10.5149841182	__export__.isp_zone_11_457fdf7b	post
139	-66.9046317647	10.5147887197	__export__.isp_zone_11_457fdf7b	post
140	-66.9044581952	10.5146401256	__export__.isp_zone_11_457fdf7b	post
141	-66.9046134566	10.514448711	__export__.isp_zone_11_457fdf7b	post
142	-66.9050128385	10.5152567167	__export__.isp_zone_11_457fdf7b	post
143	-66.9050838047	10.5152509252	__export__.isp_zone_11_457fdf7b	post
144	-66.9050793868	10.5155809146	__export__.isp_zone_11_457fdf7b	post
146	-66.9049063508	10.5158516725	__export__.isp_zone_11_457fdf7b	post
147	-66.9048497352	10.5160907179	__export__.isp_zone_11_457fdf7b	post
148	-66.9049434951	10.5162520238	__export__.isp_zone_11_457fdf7b	post
149	-66.9049839032	10.5163585983	__export__.isp_zone_11_457fdf7b	post
150	-66.9048773128	10.5161522698	__export__.isp_zone_11_457fdf7b	post
151	-66.9049847239	10.5161518761	__export__.isp_zone_11_457fdf7b	post
152	-66.9050194772	10.5157844291	__export__.isp_zone_11_457fdf7b	post
153	-66.9051422754	10.5166121715	__export__.isp_zone_11_457fdf7b	post
154	-66.904986564	10.5167569749	__export__.isp_zone_11_457fdf7b	post
156	-66.9048763082	10.5170834444	__export__.isp_zone_11_457fdf7b	post
157	-66.9049582767	10.5173242402	__export__.isp_zone_11_457fdf7b	post
158	-66.9050484913	10.5174272309	__export__.isp_zone_11_457fdf7b	post
160	-66.9055488696	10.5180391802	__export__.isp_zone_11_457fdf7b	post
161	-66.9052856508	10.5181928016	__export__.isp_zone_11_457fdf7b	post
162	-66.9053839143	10.5177079048	__export__.isp_zone_11_457fdf7b	post
163	-66.9057094237	10.5180429353	__export__.isp_zone_11_457fdf7b	post
164	-66.9057402061	10.5178850866	__export__.isp_zone_11_457fdf7b	post
166	-66.9056530358	10.5176834624	__export__.isp_zone_11_457fdf7b	post
167	-66.9057709589	10.5182843191	__export__.isp_zone_11_457fdf7b	post
168	-66.9056259489	10.5181340547	__export__.isp_zone_11_457fdf7b	post
170	-66.9056980875	10.5184141605	__export__.isp_zone_11_457fdf7b	post
171	-66.905902755	10.5188424903	__export__.isp_zone_11_457fdf7b	post
172	-66.9060766974	10.5189323297	__export__.isp_zone_11_457fdf7b	post
173	-66.9063067047	10.5189750526	__export__.isp_zone_11_457fdf7b	post
174	-66.9066613703	10.5188784523	__export__.isp_zone_11_457fdf7b	post
176	-66.9069167545	10.5193104202	__export__.isp_zone_11_457fdf7b	post
177	-66.9069511511	10.5192426978	__export__.isp_zone_11_457fdf7b	post
179	-66.9070128821	10.5199268381	__export__.isp_zone_11_457fdf7b	post
180	-66.9074651326	10.5198235901	__export__.isp_zone_11_457fdf7b	post
181	-66.9076871866	10.5199780484	__export__.isp_zone_11_457fdf7b	post
183	-66.90845266	10.5204785565	__export__.isp_zone_11_457fdf7b	post
184	-66.9086139795	10.520647513	__export__.isp_zone_11_457fdf7b	post
189	-66.9051266284	10.5182385356	__export__.isp_zone_11_457fdf7b	post
190	-66.9050164315	10.5182852733	__export__.isp_zone_11_457fdf7b	post
191	-66.9051528319	10.513941803	__export__.isp_zone_11_457fdf7b	post
192	-66.9049435027	10.5140059295	__export__.isp_zone_11_457fdf7b	post
193	-66.9048277104	10.5139719606	__export__.isp_zone_11_457fdf7b	post
194	-66.9046912746	10.5184883218	__export__.isp_zone_11_457fdf7b	post
195	-66.9046232849	10.518385557	__export__.isp_zone_11_457fdf7b	post
196	-66.9053180435	10.518939283	__export__.isp_zone_11_457fdf7b	post
197	-66.9055862799	10.5188016841	__export__.isp_zone_11_457fdf7b	post
198	-66.9055964976	10.5186940239	__export__.isp_zone_11_457fdf7b	post
199	-66.9054038497	10.5184574824	__export__.isp_zone_11_457fdf7b	post
200	-66.9062338068	10.519278446	__export__.isp_zone_11_457fdf7b	post
201	-66.9064329709	10.5191831321	__export__.isp_zone_11_457fdf7b	post
202	-66.9062100656	10.5190963154	__export__.isp_zone_11_457fdf7b	post
203	-66.9065046708	10.5192147049	__export__.isp_zone_11_457fdf7b	post
204	-66.9065430727	10.5191610711	__export__.isp_zone_11_457fdf7b	post
205	-66.9065565352	10.519304138	__export__.isp_zone_11_457fdf7b	post
1	-66.9209607699	10.5207654936	__export__.isp_zone_11_457fdf7b	post
2	-66.9210453688	10.5211199613	__export__.isp_zone_11_457fdf7b	post
3	-66.9211162323	10.521490268	__export__.isp_zone_11_457fdf7b	post
4	-66.9211611711	10.5218137927	__export__.isp_zone_11_457fdf7b	post
5	-66.9212105744	10.5221216685	__export__.isp_zone_11_457fdf7b	post
6	-66.9213183033	10.522539339	__export__.isp_zone_11_457fdf7b	post
7	-66.9210633777	10.522239832	__export__.isp_zone_11_457fdf7b	post
8	-66.920879921	10.5224111389	__export__.isp_zone_11_457fdf7b	post
9	-66.9208769343	10.5222841812	__export__.isp_zone_11_457fdf7b	post
10	-66.9207436934	10.5223000036	__export__.isp_zone_11_457fdf7b	post
11	-66.9206641664	10.5223577524	__export__.isp_zone_11_457fdf7b	post
12	-66.9209469622	10.5227107995	__export__.isp_zone_11_457fdf7b	post
13	-66.921150495	10.5230651577	__export__.isp_zone_11_457fdf7b	post
14	-66.9213220254	10.5233592449	__export__.isp_zone_11_457fdf7b	post
15	-66.9212694593	10.5236088924	__export__.isp_zone_11_457fdf7b	post
16	-66.921241418	10.5236876905	__export__.isp_zone_11_457fdf7b	post
17	-66.9210649374	10.5236948631	__export__.isp_zone_11_457fdf7b	post
18	-66.9208541261	10.5238762787	__export__.isp_zone_11_457fdf7b	post
19	-66.9207440189	10.5240798065	__export__.isp_zone_11_457fdf7b	post
20	-66.9204705128	10.5244181152	__export__.isp_zone_11_457fdf7b	post
21	-66.9202235003	10.5245638146	__export__.isp_zone_11_457fdf7b	post
22	-66.9200696081	10.5245590187	__export__.isp_zone_11_457fdf7b	post
23	-66.9198110192	10.5246325313	__export__.isp_zone_11_457fdf7b	post
24	-66.9194401056	10.5246790977	__export__.isp_zone_11_457fdf7b	post
25	-66.9192558615	10.5247547526	__export__.isp_zone_11_457fdf7b	post
26	-66.9191911916	10.5246870788	__export__.isp_zone_11_457fdf7b	post
27	-66.919234249	10.5248629604	__export__.isp_zone_11_457fdf7b	post
28	-66.9195191238	10.5249378031	__export__.isp_zone_11_457fdf7b	post
29	-66.9207457984	10.5236612649	__export__.isp_zone_11_457fdf7b	post
30	-66.9209563923	10.5233607696	__export__.isp_zone_11_457fdf7b	post
31	-66.9210338904	10.523489543	__export__.isp_zone_11_457fdf7b	post
32	-66.9209401535	10.5235614541	__export__.isp_zone_11_457fdf7b	post
33	-66.9206011934	10.5233173681	__export__.isp_zone_11_457fdf7b	post
34	-66.9204819077	10.5230089118	__export__.isp_zone_11_457fdf7b	post
35	-66.9204447147	10.5228956495	__export__.isp_zone_11_457fdf7b	post
36	-66.9209299488	10.5231704918	__export__.isp_zone_11_457fdf7b	post
37	-66.9207761969	10.5228820453	__export__.isp_zone_11_457fdf7b	post
38	-66.9206786353	10.5227556481	__export__.isp_zone_11_457fdf7b	post
39	-66.9206671825	10.5225889799	__export__.isp_zone_11_457fdf7b	post
40	-66.9206107153	10.5223536857	__export__.isp_zone_11_457fdf7b	post
41	-66.9206223356	10.5221520474	__export__.isp_zone_11_457fdf7b	post
42	-66.920579466	10.5219389786	__export__.isp_zone_11_457fdf7b	post
43	-66.9202908553	10.5229372167	__export__.isp_zone_11_457fdf7b	post
44	-66.920251539	10.5227877087	__export__.isp_zone_11_457fdf7b	post
45	-66.920255189	10.5226706191	__export__.isp_zone_11_457fdf7b	post
46	-66.9199750941	10.5230778101	__export__.isp_zone_11_457fdf7b	post
